"@timestamp",message,"kubernetes.pod.name"
"Apr 12, 2024 @ 14:31:53.972","[INFO] 10.244.0.13:35561 - 54718 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000130424s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.972","[INFO] 10.244.0.13:47692 - 60308 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000075925s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.972","[INFO] 10.244.0.13:60934 - 59734 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000109016s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.971","[INFO] 10.244.0.13:49315 - 1801 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000102282s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.971","[INFO] 10.244.0.13:59458 - 55908 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.00016692s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.955","[INFO] 10.244.0.13:60594 - 4044 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000079139s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.955","[INFO] 10.244.0.13:46892 - 33120 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000128275s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.954","[INFO] 10.244.0.13:37596 - 57930 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000079363s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.954","[INFO] 10.244.0.13:57918 - 36061 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000142426s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.954","[INFO] 10.244.0.13:47534 - 57394 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000080861s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.954","[INFO] 10.244.0.13:49425 - 25248 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000094317s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.954","[INFO] 10.244.0.13:51227 - 33245 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000108463s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.954","[INFO] 10.244.0.13:52062 - 38841 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000176708s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.954","[INFO] 10.244.0.13:51503 - 51134 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000072415s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.954","[INFO] 10.244.0.13:53440 - 50269 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000066819s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.953","[INFO] 10.244.0.13:37390 - 48905 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000237394s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.937","[INFO] 10.244.0.13:40559 - 12760 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000157165s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.012","2024-04-12 12:31:52,819 INFO Processing ruok command from /127.0.0.1:35326 (org.apache.zookeeper.server.NettyServerCnxn) [nioEventLoopGroup-4-30]","my-cluster-zookeeper-2"
"Apr 12, 2024 @ 14:31:53.012","2024-04-12 12:31:52,819 INFO Processing ruok command from /127.0.0.1:35322 (org.apache.zookeeper.server.NettyServerCnxn) [nioEventLoopGroup-4-30]","my-cluster-zookeeper-0"
"Apr 12, 2024 @ 14:31:53.012","2024-04-12 12:31:52,629 INFO Processing ruok command from /127.0.0.1:35296 (org.apache.zookeeper.server.NettyServerCnxn) [nioEventLoopGroup-4-30]","my-cluster-zookeeper-1"
"Apr 12, 2024 @ 14:31:53.012","[INFO] 10.244.0.13:45845 - 9044 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000098265s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.012","[INFO] 10.244.0.13:50766 - 1239 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000093247s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.012","[INFO] 10.244.0.13:43562 - 65475 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.00008813s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.012","[INFO] 10.244.0.13:42838 - 7400 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000073161s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.012","[INFO] 10.244.0.13:55722 - 48962 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000121813s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.012","[INFO] 10.244.0.13:55859 - 47681 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000111177s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.012","[INFO] 10.244.0.13:44244 - 56349 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000135869s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.012","[INFO] 10.244.0.13:49342 - 42167 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000098758s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.012","[INFO] 10.244.0.13:53283 - 38560 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000117675s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.012","[INFO] 10.244.0.13:55055 - 14102 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000117402s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.012","[INFO] 10.244.0.13:34397 - 31527 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000175625s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.012","[INFO] 10.244.0.13:50686 - 8320 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000094128s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.012","[INFO] 10.244.0.13:49233 - 23712 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000137004s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.012","[INFO] 10.244.0.13:45807 - 1924 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000074459s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.012","[INFO] 10.244.0.13:58087 - 29408 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000115935s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.012","[INFO] 10.244.0.13:37392 - 53943 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.00007087s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:53.012","[INFO] 10.244.0.13:55380 - 60565 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000063868s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:52.937","[INFO] 10.244.0.13:59271 - 45168 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000158268s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:52.800","2024-04-12 12:31:52,800 INFO Processing ruok command from /127.0.0.1:35312 (org.apache.zookeeper.server.NettyServerCnxn) [nioEventLoopGroup-4-29]","my-cluster-zookeeper-2"
"Apr 12, 2024 @ 14:31:52.796","2024-04-12 12:31:52,796 INFO Processing ruok command from /127.0.0.1:35306 (org.apache.zookeeper.server.NettyServerCnxn) [nioEventLoopGroup-4-29]","my-cluster-zookeeper-0"
"Apr 12, 2024 @ 14:31:52.608","2024-04-12 12:31:52,608 INFO Processing ruok command from /127.0.0.1:35290 (org.apache.zookeeper.server.NettyServerCnxn) [nioEventLoopGroup-4-29]","my-cluster-zookeeper-1"
"Apr 12, 2024 @ 14:31:52.098","[INFO] 10.244.0.13:38836 - 21662 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000125998s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:52.098","[INFO] 10.244.0.13:35959 - 23022 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000069476s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:52.098","[INFO] 10.244.0.13:54414 - 57045 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000123009s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:52.098","[INFO] 10.244.0.13:52889 - 29079 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000065969s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:52.098","[INFO] 10.244.0.13:49163 - 61351 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000110676s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:51.986","[INFO] 10.244.0.13:60118 - 24739 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000095273s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:51.956","[INFO] 10.244.0.13:40844 - 41189 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000081576s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:51.956","[INFO] 10.244.0.13:49011 - 15436 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000109911s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:51.956","[INFO] 10.244.0.13:35219 - 33158 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000072175s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:51.956","[INFO] 10.244.0.13:54664 - 58058 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000089538s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:51.955","[INFO] 10.244.0.13:41649 - 64979 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000099906s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:51.955","[INFO] 10.244.0.13:52443 - 47948 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.00008843s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:51.938","[INFO] 10.244.0.13:56453 - 57645 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.00008727s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:51.938","[INFO] 10.244.0.13:49440 - 5761 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000062396s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:51.937","[INFO] 10.244.0.13:57689 - 22769 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000151724s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:51.937","[INFO] 10.244.0.13:37326 - 33104 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.00022377s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:51.937","[INFO] 10.244.0.13:36751 - 9690 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000076904s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:51.937","[INFO] 10.244.0.13:50567 - 31583 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000065739s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:51.560","[2024-04-12T12:31:51.560+00:00][ERROR][plugins.security.authentication] License is not available, authentication is not possible.","kibana-kb-5499695dfd-stphc"
"Apr 12, 2024 @ 14:31:51.037","[INFO] 10.244.0.13:60577 - 50035 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000223481s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:51.037","[INFO] 10.244.0.13:52375 - 22257 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000095787s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:51.037","[INFO] 10.244.0.13:60040 - 62774 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000180222s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:51.037","[INFO] 10.244.0.13:53484 - 4199 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000102907s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:51.037","[INFO] 10.244.0.13:48131 - 29375 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000126577s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:50.980","[INFO] 10.244.0.13:52486 - 2399 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.00013652s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:50.955","[INFO] 10.244.0.13:46452 - 43819 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000104461s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:50.955","[INFO] 10.244.0.13:57934 - 39751 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000089139s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:50.955","[INFO] 10.244.0.13:32988 - 24170 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000068947s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:50.955","[INFO] 10.244.0.13:47548 - 34249 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000120691s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:50.954","[INFO] 10.244.0.13:35379 - 57805 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000133199s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:50.954","[INFO] 10.244.0.13:44006 - 41580 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000230197s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:50.937","[INFO] 10.244.0.13:43060 - 42434 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000288805s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:50.937","[INFO] 10.244.0.13:51992 - 58255 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000083044s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:50.937","[INFO] 10.244.0.13:43056 - 50423 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000153544s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:50.937","[INFO] 10.244.0.13:33274 - 22307 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000071088s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:50.937","[INFO] 10.244.0.13:56389 - 37596 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000123219s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:50.936","[INFO] 10.244.0.13:52780 - 17480 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000179549s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:50.357","{""@timestamp"":""2024-04-12T12:31:50.357Z"", ""log.level"": ""INFO"", ""message"":""updating number_of_replicas to [0] for indices [.kibana-event-log-8.6.2-000001]"", ""ecs.version"": ""1.2.0"",""service.name"":""ES_ECS"",""event.dataset"":""elasticsearch.server"",""process.thread.name"":""elasticsearch[elastic-cluster-es-all-in-one-0][masterService#updateTask][T#1]"",""log.logger"":""org.elasticsearch.cluster.routing.allocation.AllocationService"",""trace.id"":""5a7ffa0641d96d60ab0bf732794d2352"",""elasticsearch.cluster.uuid"":""QFcfV5DASp6beuVJjA6ihw"",""elasticsearch.node.id"":""DZJzzsoPRJWGfrEVS6AIwg"",""elasticsearch.node.name"":""elastic-cluster-es-all-in-one-0"",""elasticsearch.cluster.name"":""elastic-cluster""}","elastic-cluster-es-all-in-one-0"
"Apr 12, 2024 @ 14:31:50.356","{""@timestamp"":""2024-04-12T12:31:50.355Z"", ""log.level"": ""INFO"", ""message"":""[.kibana-event-log-8.6.2-000001] creating index, cause [api], templates [.kibana-event-log-8.6.2-template], shards [1]/[1]"", ""ecs.version"": ""1.2.0"",""service.name"":""ES_ECS"",""event.dataset"":""elasticsearch.server"",""process.thread.name"":""elasticsearch[elastic-cluster-es-all-in-one-0][masterService#updateTask][T#1]"",""log.logger"":""org.elasticsearch.cluster.metadata.MetadataCreateIndexService"",""trace.id"":""5a7ffa0641d96d60ab0bf732794d2352"",""elasticsearch.cluster.uuid"":""QFcfV5DASp6beuVJjA6ihw"",""elasticsearch.node.id"":""DZJzzsoPRJWGfrEVS6AIwg"",""elasticsearch.node.name"":""elastic-cluster-es-all-in-one-0"",""elasticsearch.cluster.name"":""elastic-cluster""}","elastic-cluster-es-all-in-one-0"
"Apr 12, 2024 @ 14:31:49.975","[INFO] 10.244.0.13:49402 - 1553 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000137858s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:49.975","[INFO] 10.244.0.13:51199 - 54410 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000207766s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:49.975","[INFO] 10.244.0.13:55664 - 61794 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000069828s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:49.975","[INFO] 10.244.0.13:42143 - 19244 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000118934s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:49.975","[INFO] 10.244.0.13:51912 - 38487 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000068505s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:49.975","[INFO] 10.244.0.13:60515 - 43788 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000114711s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:49.957","[INFO] 10.244.0.13:42490 - 50744 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.00010213s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:49.957","[INFO] 10.244.0.13:36418 - 56446 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000168744s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:49.957","[INFO] 10.244.0.13:45514 - 39907 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000079542s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:49.957","[INFO] 10.244.0.13:35088 - 11561 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000067249s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:49.957","[INFO] 10.244.0.13:41941 - 60516 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000069446s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:49.957","[INFO] 10.244.0.13:58526 - 5283 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000143052s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:31:49.937","[INFO] 10.244.0.13:59578 - 13185 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000155025s","coredns-5dd5756b68-gwjrn"
